date, value
2009/6/29,1844.06
2009/6/30,1835.04
2009/7/1,1845.72
2009/7/2,1796.52
2009/7/6,1787.4
2009/7/7,1746.17
2009/7/8,1747.17
2009/7/9,1752.55
2009/7/10,1756.03
2009/7/13,1793.21
2009/7/14,1799.73
2009/7/15,1862.9
2009/7/16,1885.03
2009/7/17,1886.61
2009/7/20,1909.29
2009/7/21,1916.2
2009/7/22,1926.38
2009/7/23,1973.6
2009/7/24,1965.96
2009/7/27,1967.89
2009/7/28,1975.51
2009/7/29,1967.76
2009/7/30,1984.3
2009/7/31,1978.5
2009/8/3,2008.61
2009/8/4,2011.31
2009/8/5,1993.05
2009/8/6,1973.16
2009/8/7,2000.25
2009/8/10,1992.24
2009/8/11,1969.73
2009/8/12,1998.72
2009/8/13,2009.35
2009/8/14,1985.52
2009/8/17,1930.84
2009/8/18,1955.92
2009/8/19,1969.24
2009/8/20,1989.22
2009/8/21,2020.9
2009/8/24,2017.98
2009/8/25,2024.23
2009/8/26,2024.43
2009/8/27,2027.73
2009/8/28,2028.77
2009/8/31,2009.06
2009/9/1,1968.89
2009/9/2,1967.07
2009/9/3,1983.2
2009/9/4,2018.78
2009/9/8,2037.77
2009/9/9,2060.39
2009/9/10,2084.02
2009/9/11,2080.9
2009/9/14,2091.78
2009/9/15,2102.64
2009/9/16,2133.15
2009/9/17,2126.75
2009/9/18,2132.86
2009/9/21,2138.04
2009/9/22,2146.3
2009/9/23,2131.42
2009/9/24,2107.61
2009/9/25,2090.92
2009/9/28,2130.74
2009/9/29,2124.04
2009/9/30,2122.42
2009/10/1,2057.48
2009/10/2,2048.11
2009/10/5,2068.15
2009/10/6,2103.57
2009/10/7,2110.33
2009/10/8,2123.93
2009/10/9,2139.28
2009/10/12,2139.14
2009/10/13,2139.89
2009/10/14,2172.23
2009/10/15,2173.29
2009/10/16,2156.8
2009/10/19,2176.32
2009/10/20,2163.47
2009/10/21,2150.73
2009/10/22,2165.29
2009/10/23,2154.47
2009/10/26,2141.85
2009/10/27,2116.09
2009/10/28,2059.61
2009/10/29,2097.55
2009/10/30,2045.11
2009/11/2,2049.2
2009/11/3,2057.32
2009/11/4,2055.52
2009/11/5,2105.32
2009/11/6,2112.44
2009/11/9,2154.06
2009/11/10,2151.08
2009/11/11,2166.9
2009/11/12,2149.02
2009/11/13,2167.88
2009/11/16,2197.85
2009/11/17,2203.78
2009/11/18,2193.14
2009/11/19,2156.82
2009/11/20,2146.04
2009/11/23,2176.01
2009/11/24,2169.18
2009/11/25,2176.05
2009/11/27,2138.44
2009/11/30,2144.6
2009/12/1,2175.81
2009/12/2,2185.03
2009/12/3,2173.14
2009/12/4,2194.35
2009/12/7,2189.61
2009/12/8,2172.99
2009/12/9,2183.73
2009/12/10,2190.86
2009/12/11,2190.31
2009/12/14,2212.1
2009/12/15,2201.05
2009/12/16,2206.91
2009/12/17,2180.05
2009/12/18,2211.69
2009/12/21,2237.66
2009/12/22,2252.67
2009/12/23,2269.64
2009/12/24,2285.69
2009/12/28,2291.08
2009/12/29,2288.4
2009/12/30,2291.28
2009/12/31,2269.15
2010/1/4,2308.42
2010/1/5,2308.71
2010/1/6,2301.09
2010/1/7,2300.05
2010/1/8,2317.17
2010/1/11,2312.41
2010/1/12,2282.31
2010/1/13,2307.9
2010/1/14,2316.74
2010/1/15,2287.99
2010/1/19,2320.4
2010/1/20,2291.25
2010/1/21,2265.7
2010/1/22,2205.29
2010/1/25,2210.8
2010/1/26,2203.73
2010/1/27,2221.41
2010/1/28,2179
2010/1/29,2147.35
2010/2/1,2171.2
2010/2/2,2190.06
2010/2/3,2190.91
2010/2/4,2125.43
2010/2/5,2141.12
2010/2/8,2126.05
2010/2/9,2150.87
2010/2/10,2147.87
2010/2/11,2177.41
2010/2/12,2183.53
2010/2/16,2214.19
2010/2/17,2226.29
2010/2/18,2241.71
2010/2/19,2243.87
2010/2/22,2242.03
2010/2/23,2213.44
2010/2/24,2235.9
2010/2/25,2234.22
2010/2/26,2238.26
2010/3/1,2273.57
2010/3/2,2280.79
2010/3/3,2280.68
2010/3/4,2292.31
2010/3/5,2326.35
2010/3/8,2332.21
2010/3/9,2340.68
2010/3/10,2358.95
2010/3/11,2368.46
2010/3/12,2367.66
2010/3/15,2362.21
2010/3/16,2378.01
2010/3/17,2389.09
2010/3/18,2391.28
2010/3/19,2374.41
2010/3/22,2395.4
2010/3/23,2415.24
2010/3/24,2398.76
2010/3/25,2397.41
2010/3/26,2395.13
2010/3/29,2404.36
2010/3/30,2410.69
2010/3/31,2397.96
2010/4/1,2402.58
2010/4/5,2429.53
2010/4/6,2436.81
2010/4/7,2431.16
2010/4/8,2436.81
2010/4/9,2454.05
2010/4/12,2457.87
2010/4/13,2465.99
2010/4/14,2504.86
2010/4/15,2515.69
2010/4/16,2481.26
2010/4/19,2480.11
2010/4/20,2500.31
2010/4/21,2504.61
2010/4/22,2519.07
2010/4/23,2530.15
2010/4/26,2522.95
2010/4/27,2471.47
2010/4/28,2471.73
2010/4/29,2511.92
2010/4/30,2461.19
2010/5/3,2498.74
2010/5/4,2424.25
2010/5/5,2402.29
2010/5/6,2319.64
2010/5/7,2265.64
2010/5/10,2374.67
2010/5/11,2375.31
2010/5/12,2425.02
2010/5/13,2394.36
2010/5/14,2346.85
2010/5/17,2354.23
2010/5/18,2317.26
2010/5/19,2298.37
2010/5/20,2204.01
2010/5/21,2229.04
2010/5/24,2213.55
2010/5/25,2210.95
2010/5/26,2195.88
2010/5/27,2277.68
2010/5/28,2257.04
2010/6/1,2222.33
2010/6/2,2281.07
2010/6/3,2303.03
2010/6/4,2219.17
2010/6/7,2173.9
2010/6/8,2170.57
2010/6/9,2158.85
2010/6/10,2218.71
2010/6/11,2243.6
2010/6/14,2243.96
2010/6/15,2305.88
2010/6/16,2305.93
2010/6/17,2307.16
2010/6/18,2309.8
2010/6/21,2289.09
2010/6/22,2261.8
2010/6/23,2254.23
2010/6/24,2217.42
2010/6/25,2223.48
2010/6/28,2220.65
2010/6/29,2135.18
2010/6/30,2109.24
2010/7/1,2101.36
2010/7/2,2091.79
2010/7/6,2093.88
2010/7/7,2159.47
2010/7/8,2175.4
2010/7/9,2196.45
2010/7/12,2198.36
2010/7/13,2242.03
2010/7/14,2249.84
2010/7/15,2249.08
2010/7/16,2179.05
2010/7/19,2198.23
2010/7/20,2222.49
2010/7/21,2187.33
2010/7/22,2245.89
2010/7/23,2269.47
2010/7/26,2296.43
2010/7/27,2288.25
2010/7/28,2264.56
2010/7/29,2251.69
2010/7/30,2254.7
2010/8/2,2295.36
2010/8/3,2283.52
2010/8/4,2303.57
2010/8/5,2293.06
2010/8/6,2288.47
2010/8/9,2305.69
2010/8/10,2277.17
2010/8/11,2208.63
2010/8/12,2190.27
2010/8/13,2173.48
2010/8/16,2181.87
2010/8/17,2209.44
2010/8/18,2215.7
2010/8/19,2178.95
2010/8/20,2179.76
2010/8/23,2159.63
2010/8/24,2123.76
2010/8/25,2141.54
2010/8/26,2118.69
2010/8/27,2153.63
2010/8/30,2119.97
2010/8/31,2114.03
2010/9/1,2176.84
2010/9/2,2200.01
2010/9/3,2233.75
2010/9/7,2208.89
2010/9/8,2228.87
2010/9/9,2236.2
2010/9/10,2242.48
2010/9/13,2285.71
2010/9/14,2289.77
2010/9/15,2301.32
2010/9/16,2303.25
2010/9/17,2315.61
2010/9/20,2355.83
2010/9/21,2349.35
2010/9/22,2334.55
2010/9/23,2327.08
2010/9/24,2381.22
2010/9/27,2369.77
2010/9/28,2379.59
2010/9/29,2376.56
2010/9/30,2368.62
2010/10/1,2370.75
2010/10/4,2344.52
2010/10/5,2399.83
2010/10/6,2380.66
2010/10/7,2383.67
2010/10/8,2401.91
2010/10/11,2402.33
2010/10/12,2417.92
2010/10/13,2441.23
2010/10/14,2435.38
2010/10/15,2468.77
2010/10/18,2480.66
2010/10/19,2436.95
2010/10/20,2457.39
2010/10/21,2459.67
2010/10/22,2479.39
2010/10/25,2490.85
2010/10/26,2497.29
2010/10/27,2503.26
2010/10/28,2507.37
2010/10/29,2507.41
2010/11/1,2504.84
2010/11/2,2533.52
2010/11/3,2540.27
2010/11/4,2577.34
2010/11/5,2578.98
2010/11/8,2580.05
2010/11/9,2562.98
2010/11/10,2578.78
2010/11/11,2555.52
2010/11/12,2518.21
2010/11/15,2513.82
2010/11/16,2469.84
2010/11/17,2476.01
2010/11/18,2514.4
2010/11/19,2518.12
2010/11/22,2532.02
2010/11/23,2494.95
2010/11/24,2543.12
2010/11/26,2534.56
2010/11/29,2525.22
2010/11/30,2498.23
2010/12/1,2549.43
2010/12/2,2579.35
2010/12/3,2591.46
2010/12/6,2594.92
2010/12/7,2598.49
2010/12/8,2609.16
2010/12/9,2616.67
2010/12/10,2637.54
2010/12/13,2624.91
2010/12/14,2627.72
2010/12/15,2617.22
2010/12/16,2637.31
2010/12/17,2642.97
2010/12/20,2649.56
2010/12/21,2667.61
2010/12/22,2671.48
2010/12/23,2665.6
2010/12/27,2667.27
2010/12/28,2662.88
2010/12/29,2666.93
2010/12/30,2662.98
2010/12/31,2652.87
2011/1/3,2691.52
2011/1/4,2681.25
2011/1/5,2702.2
2011/1/6,2709.89
2011/1/7,2703.17
2011/1/10,2707.8
2011/1/11,2716.83
2011/1/12,2737.33
2011/1/13,2735.29
2011/1/14,2755.3
2011/1/18,2765.85
2011/1/19,2725.36
2011/1/20,2704.29
2011/1/21,2689.54
2011/1/24,2717.55
2011/1/25,2719.25
2011/1/26,2739.5
2011/1/27,2755.28
2011/1/28,2686.89
2011/1/31,2700.08
2011/2/1,2751.19
2011/2/2,2749.56
2011/2/3,2753.88
2011/2/4,2769.3
2011/2/7,2783.99
2011/2/8,2797.05
2011/2/9,2789.07
2011/2/10,2790.45
2011/2/11,2809.44
2011/2/14,2817.18
2011/2/15,2804.35
2011/2/16,2825.56
2011/2/17,2831.58
2011/2/18,2833.95
2011/2/22,2756.42
2011/2/23,2722.99
2011/2/24,2737.9
2011/2/25,2781.05
2011/2/28,2782.27
2011/3/1,2737.41
2011/3/2,2748.07
2011/3/3,2798.74
2011/3/4,2784.67
2011/3/7,2745.63
2011/3/8,2765.77
2011/3/9,2751.72
2011/3/10,2701.02
2011/3/11,2715.61
2011/3/14,2700.97
2011/3/15,2667.33
2011/3/16,2616.82
2011/3/17,2636.05
2011/3/18,2643.67
2011/3/21,2692.09
2011/3/22,2683.87
2011/3/23,2698.3
2011/3/24,2736.42
2011/3/25,2743.06
2011/3/28,2730.68
2011/3/29,2756.89
2011/3/30,2776.79
2011/3/31,2781.07
2011/4/1,2789.6
2011/4/4,2789.19
2011/4/5,2791.19
2011/4/6,2799.82
2011/4/7,2796.14
2011/4/8,2780.42
2011/4/11,2771.51
2011/4/12,2744.79
2011/4/13,2761.52
2011/4/14,2760.22
2011/4/15,2764.65
2011/4/18,2735.38
2011/4/19,2744.97
2011/4/20,2802.51
2011/4/21,2820.16
2011/4/25,2825.88
2011/4/26,2847.54
2011/4/27,2869.88
2011/4/28,2872.53
2011/4/29,2873.54
2011/5/2,2864.08
2011/5/3,2841.62
2011/5/4,2828.23
2011/5/5,2814.72
2011/5/6,2827.56
2011/5/9,2843.25
2011/5/10,2871.89
2011/5/11,2845.06
2011/5/12,2863.04
2011/5/13,2828.47
2011/5/16,2782.31
2011/5/17,2783.21
2011/5/18,2815
2011/5/19,2823.31
2011/5/20,2803.32
2011/5/23,2758.9
2011/5/24,2746.16
2011/5/25,2761.38
2011/5/26,2782.92
2011/5/27,2796.86
2011/5/31,2835.3
2011/6/1,2769.19
2011/6/2,2773.31
2011/6/3,2732.78
2011/6/6,2702.56
2011/6/7,2701.56
2011/6/8,2675.38
2011/6/9,2684.87
2011/6/10,2643.73
2011/6/13,2639.69
2011/6/14,2678.72
2011/6/15,2631.46
2011/6/16,2623.7
2011/6/17,2616.48
2011/6/20,2629.66
2011/6/21,2687.26
2011/6/22,2669.19
2011/6/23,2686.75
2011/6/24,2652.89
2011/6/27,2688.28
2011/6/28,2729.31
2011/6/29,2740.49
2011/6/30,2773.52
2011/7/1,2816.03
2011/7/5,2825.77
2011/7/6,2834.02
2011/7/7,2872.66
2011/7/8,2859.81
2011/7/11,2802.62
2011/7/12,2781.91
2011/7/13,2796.92
2011/7/14,2762.67
2011/7/15,2789.8
2011/7/18,2765.11
2011/7/19,2826.52
2011/7/20,2814.23
2011/7/21,2834.43
2011/7/22,2858.83
2011/7/25,2842.8
2011/7/26,2839.96
2011/7/27,2764.79
2011/7/28,2766.25
2011/7/29,2756.38
2011/8/1,2744.61
2011/8/2,2669.24
2011/8/3,2693.07
2011/8/4,2556.39
2011/8/5,2532.41
2011/8/8,2357.69
2011/8/9,2482.52
2011/8/10,2381.05
2011/8/11,2492.68
2011/8/12,2507.98
2011/8/15,2555.2
2011/8/16,2523.45
2011/8/17,2511.48
2011/8/18,2380.43
2011/8/19,2341.84
2011/8/22,2345.38
2011/8/23,2446.06
2011/8/24,2467.69
2011/8/25,2419.63
2011/8/26,2479.85
2011/8/29,2562.11
2011/8/30,2576.11
2011/8/31,2579.46
2011/9/1,2546.04
2011/9/2,2480.33
2011/9/6,2473.83
2011/9/7,2548.94
2011/9/8,2529.14
2011/9/9,2467.99
2011/9/12,2495.09
2011/9/13,2532.15
2011/9/14,2572.55
2011/9/15,2607.07
2011/9/16,2622.31
2011/9/19,2612.83
2011/9/20,2590.24
2011/9/21,2538.19
2011/9/22,2455.67
2011/9/23,2483.23
2011/9/26,2516.69
2011/9/27,2546.83
2011/9/28,2491.58
2011/9/29,2480.76
2011/9/30,2415.4
2011/10/3,2335.83
2011/10/4,2404.82
2011/10/5,2460.51
2011/10/6,2506.82
2011/10/7,2479.35
2011/10/10,2566.05
2011/10/11,2583.03
2011/10/12,2604.73
2011/10/13,2620.24
2011/10/14,2667.85
2011/10/17,2614.92
2011/10/18,2657.43
2011/10/19,2604.04
2011/10/20,2598.62
2011/10/21,2637.46
2011/10/24,2699.44
2011/10/25,2638.42
2011/10/26,2650.67
2011/10/27,2738.63
2011/10/28,2737.15
2011/10/31,2684.41
2011/11/1,2606.96
2011/11/2,2639.98
2011/11/3,2697.97
2011/11/4,2686.15
2011/11/7,2695.25
2011/11/8,2727.49
2011/11/9,2621.65
2011/11/10,2625.15
2011/11/11,2678.75
2011/11/14,2657.22
2011/11/15,2686.2
2011/11/16,2639.61
2011/11/17,2587.99
2011/11/18,2572.5
2011/11/21,2523.14
2011/11/22,2521.28
2011/11/23,2460.08
2011/11/25,2441.51
2011/11/28,2527.34
2011/11/29,2515.51
2011/11/30,2620.34
2011/12/1,2626.2
2011/12/2,2626.93
2011/12/5,2655.76
2011/12/6,2649.56
2011/12/7,2649.21
2011/12/8,2596.38
2011/12/9,2646.85
2011/12/12,2612.26
2011/12/13,2579.27
2011/12/14,2539.31
2011/12/15,2541.01
2011/12/16,2555.33
2011/12/19,2523.14
2011/12/20,2603.73
2011/12/21,2577.97
2011/12/22,2599.45
2011/12/23,2618.64
2011/12/27,2625.2
2011/12/28,2589.98
2011/12/29,2613.74
2011/12/30,2605.15
2012/1/3,2648.72
2012/1/4,2648.36
2012/1/5,2669.86
2012/1/6,2674.22
2012/1/9,2676.56
2012/1/10,2702.5
2012/1/11,2710.76
2012/1/12,2724.7
2012/1/13,2710.67
2012/1/17,2728.08
2012/1/18,2769.71
2012/1/19,2788.33
2012/1/20,2786.7
2012/1/23,2784.17
2012/1/24,2786.64
2012/1/25,2818.31
2012/1/26,2805.28
2012/1/27,2816.55
2012/1/30,2811.94
2012/1/31,2813.84
2012/2/1,2848.27
2012/2/2,2859.68
2012/2/3,2905.66
2012/2/6,2901.99
2012/2/7,2904.08
2012/2/8,2915.86
2012/2/9,2927.23
2012/2/10,2903.88
2012/2/13,2931.39
2012/2/14,2931.83
2012/2/15,2915.83
2012/2/16,2959.85
2012/2/17,2951.78
2012/2/21,2948.57
2012/2/22,2933.17
2012/2/23,2956.98
2012/2/24,2963.75
2012/2/27,2966.16
2012/2/28,2986.76
2012/2/29,2966.89
2012/3/1,2988.97
2012/3/2,2976.19
2012/3/5,2950.48
2012/3/6,2910.32
2012/3/7,2935.69
2012/3/8,2970.42
2012/3/9,2988.34
2012/3/12,2983.66
2012/3/13,3039.88
2012/3/14,3040.73
2012/3/15,3056.37
2012/3/16,3055.26
2012/3/19,3078.32
2012/3/20,3074.15
2012/3/21,3075.32
2012/3/22,3063.32
2012/3/23,3067.92
2012/3/26,3122.57
2012/3/27,3120.35
2012/3/28,3104.96
2012/3/29,3095.36
2012/3/30,3091.57
2012/4/2,3119.7
2012/4/3,3113.57
2012/4/4,3068.09
2012/4/5,3080.5
2012/4/9,3047.08
2012/4/10,2991.22
2012/4/11,3016.46
2012/4/12,3055.55
2012/4/13,3011.33
2012/4/16,2988.4
2012/4/17,3042.82
2012/4/18,3031.45
2012/4/19,3007.56
2012/4/20,3000.45
2012/4/23,2970.45
2012/4/24,2961.6
2012/4/25,3029.63
2012/4/26,3050.61
2012/4/27,3069.2
2012/4/30,3046.36
2012/5/1,3050.44
2012/5/2,3059.85
2012/5/3,3024.3
2012/5/4,2956.34
2012/5/7,2957.76
2012/5/8,2946.27
2012/5/9,2934.71
2012/5/10,2933.64
2012/5/11,2933.82
2012/5/14,2902.58
2012/5/15,2893.76
2012/5/16,2874.04
2012/5/17,2813.69
2012/5/18,2778.79
2012/5/21,2847.21
2012/5/22,2839.08
2012/5/23,2850.12
2012/5/24,2839.38
2012/5/25,2837.53
2012/5/29,2870.99
2012/5/30,2837.36
2012/5/31,2827.34
2012/6/1,2747.48
2012/6/4,2760.01
2012/6/5,2778.11
2012/6/6,2844.72
2012/6/7,2831.02
2012/6/8,2858.42
2012/6/11,2809.73
2012/6/12,2843.07
2012/6/13,2818.61
2012/6/14,2836.33
2012/6/15,2872.8
2012/6/18,2895.33
2012/6/19,2929.76
2012/6/20,2930.45
2012/6/21,2859.09
2012/6/22,2892.42
2012/6/25,2836.16
2012/6/26,2854.06
2012/6/27,2875.32
2012/6/28,2849.49
2012/6/29,2935.05
2012/7/2,2951.23
2012/7/3,2976.08
2012/7/5,2976.12
2012/7/6,2937.33
2012/7/9,2931.77
2012/7/10,2902.33
2012/7/11,2887.98
2012/7/12,2866.19
2012/7/13,2908.47
2012/7/16,2896.94
2012/7/17,2910.04
2012/7/18,2942.6
2012/7/19,2965.9
2012/7/20,2925.3
2012/7/23,2890.15
2012/7/24,2862.99
2012/7/25,2854.24
2012/7/26,2893.25
2012/7/27,2958.09
2012/7/30,2945.84
2012/7/31,2939.52
2012/8/1,2920.21
2012/8/2,2909.77
2012/8/3,2967.9
2012/8/6,2989.91
2012/8/7,3015.86
2012/8/8,3011.25
2012/8/9,3018.64
2012/8/10,3020.86
2012/8/13,3022.52
2012/8/14,3016.98
2012/8/15,3030.93
2012/8/16,3062.39
2012/8/17,3076.59
2012/8/20,3076.21
2012/8/21,3067.26
2012/8/22,3073.67
2012/8/23,3053.4
2012/8/24,3069.79
2012/8/27,3073.19
